#Contig name	K-mer length	Contig length in k-mers	Colored k-mers	Proportion of colored k-mers in contig	Mode k-mer coverage depth	K-mer observations	Total	Proportion of k-mer observations in sample
contig-936000003	31	166	0	0	2	332	21898680	1.51607e-05
contig-979000002	31	160	0	0	4	640	21898680	2.92255e-05
contig-951000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-937000003	31	166	0	0	2	332	21898680	1.51607e-05
contig-980000002	31	159	0	0	2	318	21898680	1.45214e-05
contig-952000001	31	178	0	0	6	1068	21898680	4.87701e-05
contig-938000003	31	166	0	0	2	332	21898680	1.51607e-05
contig-981000002	31	159	0	0	4	636	21898680	2.90428e-05
contig-953000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-939000003	31	165	0	0	2	330	21898680	1.50694e-05
contig-982000002	31	159	0	0	2	318	21898680	1.45214e-05
contig-954000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-940000003	31	165	0	0	2	330	21898680	1.50694e-05
contig-983000002	31	159	0	0	2	318	21898680	1.45214e-05
contig-955000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-941000003	31	165	0	0	2	330	21898680	1.50694e-05
contig-984000002	31	158	0	0	2	316	21898680	1.44301e-05
contig-956000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-942000003	31	168	0	0	4	672	21898680	3.06868e-05
contig-985000002	31	158	0	0	2	316	21898680	1.44301e-05
contig-957000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-943000003	31	164	0	0	2	328	21898680	1.49781e-05
contig-986000002	31	158	0	0	5	790	21898680	3.60752e-05
contig-958000001	31	159	0	0	2	318	21898680	1.45214e-05
contig-944000003	31	164	0	0	4	656	21898680	2.99561e-05
contig-987000002	31	158	0	0	3	474	21898680	2.16451e-05
contig-959000001	31	158	0	0	3	474	21898680	2.16451e-05
contig-945000003	31	163	0	0	2	326	21898680	1.48867e-05
contig-988000002	31	157	0	0	7	1099	21898680	5.01857e-05
contig-960000001	31	158	0	0	4	632	21898680	2.88602e-05
contig-946000003	31	163	0	0	2	326	21898680	1.48867e-05
contig-961000001	31	158	0	0	2	316	21898680	1.44301e-05
contig-989000002	31	393	0	0	7	2751	21898680	0.000125624
contig-947000003	31	163	0	0	2	326	21898680	1.48867e-05
contig-990000002	31	155	0	0	4	620	21898680	2.83122e-05
contig-962000001	31	158	0	0	2	316	21898680	1.44301e-05
contig-948000003	31	163	0	0	2	326	21898680	1.48867e-05
contig-991000002	31	155	0	0	2	310	21898680	1.41561e-05
contig-963000001	31	158	0	0	2	316	21898680	1.44301e-05
contig-949000003	31	162	0	0	4	648	21898680	2.95908e-05
contig-992000002	31	154	0	0	2	308	21898680	1.40648e-05
contig-964000001	31	158	0	0	2	316	21898680	1.44301e-05
contig-950000003	31	162	0	0	6	972	21898680	4.43862e-05
contig-993000002	31	154	0	0	2	308	21898680	1.40648e-05
contig-965000001	31	158	0	0	2	316	21898680	1.44301e-05
contig-951000003	31	162	0	0	2	324	21898680	1.47954e-05
contig-966000001	31	157	0	0	2	314	21898680	1.43388e-05
contig-994000002	31	432	0	0	18	7776	21898680	0.00035509
contig-952000003	31	162	0	0	2	324	21898680	1.47954e-05
contig-967000001	31	157	0	0	2	314	21898680	1.43388e-05
contig-995000002	31	153	0	0	2	306	21898680	1.39734e-05
contig-953000003	31	162	0	0	2	324	21898680	1.47954e-05
contig-996000002	31	197	0	0	6	1182	21898680	5.39759e-05
contig-968000001	31	157	0	0	2	314	21898680	1.43388e-05
contig-954000003	31	161	0	0	2	322	21898680	1.47041e-05
contig-997000002	31	152	0	0	2	304	21898680	1.38821e-05
contig-969000001	31	157	0	0	2	314	21898680	1.43388e-05
contig-955000003	31	161	0	0	2	322	21898680	1.47041e-05
contig-998000002	31	289	0	0	4	1156	21898680	5.27886e-05
contig-970000001	31	157	0	0	2	314	21898680	1.43388e-05
contig-956000003	31	161	0	0	2	322	21898680	1.47041e-05
contig-999000002	31	152	0	0	4	608	21898680	2.77642e-05
contig-957000003	31	161	0	0	2	322	21898680	1.47041e-05
contig-1000000002	31	152	0	0	2	304	21898680	1.38821e-05
contig-958000003	31	160	0	0	2	320	21898680	1.46128e-05
contig-1001000002	31	151	0	0	2	302	21898680	1.37908e-05
contig-971000001	31	1167	0	0	17	19839	21898680	0.000905945
contig-1002000002	31	150	0	0	4	600	21898680	2.73989e-05
contig-1003000002	31	150	0	0	2	300	21898680	1.36995e-05
contig-972000001	31	155	0	0	2	310	21898680	1.41561e-05
contig-1004000002	31	149	0	0	2	298	21898680	1.36081e-05
contig-973000001	31	154	0	0	4	616	21898680	2.81295e-05
contig-1005000002	31	149	0	0	2	298	21898680	1.36081e-05
contig-974000001	31	154	0	0	2	308	21898680	1.40648e-05
contig-1006000002	31	149	0	0	4	596	21898680	2.72163e-05
contig-975000001	31	153	0	0	4	612	21898680	2.79469e-05
contig-976000001	31	153	0	0	2	306	21898680	1.39734e-05
contig-1007000002	31	148	0	0	3	444	21898680	2.02752e-05
contig-977000001	31	152	0	0	2	304	21898680	1.38821e-05
contig-1008000002	31	148	0	0	4	592	21898680	2.70336e-05
contig-978000001	31	304	0	0	8	2432	21898680	0.000111057
contig-1009000002	31	148	0	0	2	296	21898680	1.35168e-05
contig-1010000002	31	147	0	0	2	294	21898680	1.34255e-05
contig-979000001	31	151	0	0	2	302	21898680	1.37908e-05
contig-959000003	31	3771	0	0	12	45252	21898680	0.00206643
contig-980000001	31	151	0	0	2	302	21898680	1.37908e-05
contig-1011000002	31	147	0	0	2	294	21898680	1.34255e-05
contig-960000003	31	160	0	0	2	320	21898680	1.46128e-05
contig-981000001	31	184	0	0	10	1840	21898680	8.40233e-05
contig-1012000002	31	147	0	0	4	588	21898680	2.68509e-05
contig-961000003	31	159	0	0	2	318	21898680	1.45214e-05
contig-1013000002	31	146	0	0	6	876	21898680	4.00024e-05
contig-982000001	31	151	0	0	2	302	21898680	1.37908e-05
contig-962000003	31	158	0	0	4	632	21898680	2.88602e-05
contig-1014000002	31	146	0	0	2	292	21898680	1.33341e-05
contig-983000001	31	154	0	0	4	616	21898680	2.81295e-05
contig-963000003	31	158	0	0	2	316	21898680	1.44301e-05
contig-1015000002	31	145	0	0	4	580	21898680	2.64856e-05
contig-984000001	31	149	0	0	2	298	21898680	1.36081e-05
contig-964000003	31	158	0	0	2	316	21898680	1.44301e-05
contig-985000001	31	220	0	0	4	880	21898680	4.01851e-05
contig-1016000002	31	353	0	0	8	2824	21898680	0.000128958
contig-965000003	31	157	0	0	2	314	21898680	1.43388e-05
contig-1017000002	31	145	0	0	3	435	21898680	1.98642e-05
contig-986000001	31	148	0	0	2	296	21898680	1.35168e-05
contig-966000003	31	157	0	0	4	628	21898680	2.86775e-05
contig-1018000002	31	144	0	0	2	288	21898680	1.31515e-05
contig-987000001	31	148	0	0	4	592	21898680	2.70336e-05
contig-967000003	31	157	0	0	3	471	21898680	2.15081e-05
contig-1019000002	31	144	0	0	2	288	21898680	1.31515e-05
contig-988000001	31	148	0	0	2	296	21898680	1.35168e-05
contig-968000003	31	157	0	0	2	314	21898680	1.43388e-05
contig-1020000002	31	144	0	0	2	288	21898680	1.31515e-05
contig-989000001	31	148	0	0	2	296	21898680	1.35168e-05
contig-1021000002	31	253	0	0	7	1771	21898680	8.08725e-05
contig-990000001	31	364	0	0	7	2548	21898680	0.000116354
contig-1022000002	31	143	0	0	2	286	21898680	1.30601e-05
contig-969000003	31	1277	0	0	38	48526	21898680	0.00221593
contig-1023000002	31	143	0	0	4	572	21898680	2.61203e-05
contig-991000001	31	146	0	0	2	292	21898680	1.33341e-05
contig-970000003	31	156	0	0	2	312	21898680	1.42474e-05
contig-1024000002	31	143	0	0	2	286	21898680	1.30601e-05
contig-992000001	31	145	0	0	2	290	21898680	1.32428e-05
contig-971000003	31	156	0	0	3	468	21898680	2.13712e-05
contig-1025000002	31	143	0	0	2	286	21898680	1.30601e-05
contig-993000001	31	145	0	0	2	290	21898680	1.32428e-05
contig-972000003	31	220	0	0	4	880	21898680	4.01851e-05
contig-1026000002	31	143	0	0	2	286	21898680	1.30601e-05
contig-994000001	31	145	0	0	2	290	21898680	1.32428e-05
contig-973000003	31	156	0	0	2	312	21898680	1.42474e-05
contig-1027000002	31	142	0	0	2	284	21898680	1.29688e-05
contig-995000001	31	144	0	0	2	288	21898680	1.31515e-05
contig-974000003	31	156	0	0	4	624	21898680	2.84949e-05
contig-1028000002	31	140	0	0	4	560	21898680	2.55723e-05
contig-996000001	31	144	0	0	2	288	21898680	1.31515e-05
contig-975000003	31	156	0	0	2	312	21898680	1.42474e-05
contig-1029000002	31	139	0	0	3	417	21898680	1.90422e-05
contig-997000001	31	144	0	0	4	576	21898680	2.6303e-05
contig-976000003	31	162	0	0	4	648	21898680	2.95908e-05
contig-1030000002	31	139	0	0	2	278	21898680	1.26948e-05
contig-998000001	31	144	0	0	2	288	21898680	1.31515e-05
contig-977000003	31	154	0	0	2	308	21898680	1.40648e-05
contig-1031000002	31	138	0	0	2	276	21898680	1.26035e-05
contig-999000001	31	143	0	0	2	286	21898680	1.30601e-05
contig-978000003	31	154	0	0	2	308	21898680	1.40648e-05
contig-1032000002	31	137	0	0	2	274	21898680	1.25122e-05
contig-1000000001	31	143	0	0	3	429	21898680	1.95902e-05
contig-979000003	31	162	0	0	4	648	21898680	2.95908e-05
contig-1033000002	31	137	0	0	3	411	21898680	1.87683e-05
contig-1001000001	31	143	0	0	2	286	21898680	1.30601e-05
contig-980000003	31	154	0	0	2	308	21898680	1.40648e-05
contig-1034000002	31	136	0	0	2	272	21898680	1.24208e-05
contig-1002000001	31	143	0	0	4	572	21898680	2.61203e-05
contig-981000003	31	153	0	0	2	306	21898680	1.39734e-05
contig-1035000002	31	136	0	0	2	272	21898680	1.24208e-05
contig-1003000001	31	143	0	0	2	286	21898680	1.30601e-05
contig-982000003	31	164	0	0	8	1312	21898680	5.99123e-05
contig-1036000002	31	135	0	0	4	540	21898680	2.4659e-05
contig-1004000001	31	141	0	0	2	282	21898680	1.28775e-05
contig-983000003	31	152	0	0	2	304	21898680	1.38821e-05
contig-1037000002	31	135	0	0	2	270	21898680	1.23295e-05
contig-1005000001	31	141	0	0	4	564	21898680	2.5755e-05
contig-984000003	31	150	0	0	4	600	21898680	2.73989e-05
contig-1038000002	31	134	0	0	4	536	21898680	2.44764e-05
contig-1006000001	31	141	0	0	3	423	21898680	1.93162e-05
contig-985000003	31	150	0	0	2	300	21898680	1.36995e-05
contig-1039000002	31	134	0	0	2	268	21898680	1.22382e-05
contig-1007000001	31	141	0	0	2	282	21898680	1.28775e-05
contig-986000003	31	150	0	0	2	300	21898680	1.36995e-05
contig-1040000002	31	134	0	0	2	268	21898680	1.22382e-05
contig-1008000001	31	327	0	0	3	981	21898680	4.47972e-05
contig-987000003	31	149	0	0	2	298	21898680	1.36081e-05
contig-1041000002	31	133	0	0	2	266	21898680	1.21469e-05
contig-1009000001	31	139	0	0	2	278	21898680	1.26948e-05
contig-988000003	31	149	0	0	2	298	21898680	1.36081e-05
contig-1042000002	31	133	0	0	2	266	21898680	1.21469e-05
contig-1010000001	31	139	0	0	5	695	21898680	3.17371e-05
contig-989000003	31	148	0	0	4	592	21898680	2.70336e-05
contig-1011000001	31	138	0	0	2	276	21898680	1.26035e-05
contig-1043000002	31	290	0	0	22	6380	21898680	0.000291342
contig-990000003	31	148	0	0	2	296	21898680	1.35168e-05
contig-1044000002	31	130	0	0	2	260	21898680	1.18729e-05
contig-1012000001	31	138	0	0	2	276	21898680	1.26035e-05
contig-991000003	31	148	0	0	2	296	21898680	1.35168e-05
contig-1045000002	31	130	0	0	2	260	21898680	1.18729e-05
contig-1013000001	31	137	0	0	2	274	21898680	1.25122e-05
contig-992000003	31	148	0	0	2	296	21898680	1.35168e-05
contig-1046000002	31	130	0	0	2	260	21898680	1.18729e-05
contig-1014000001	31	136	0	0	2	272	21898680	1.24208e-05
contig-993000003	31	147	0	0	4	588	21898680	2.68509e-05
contig-1047000002	31	130	0	0	3	390	21898680	1.78093e-05
contig-1015000001	31	136	0	0	2	272	21898680	1.24208e-05
contig-994000003	31	147	0	0	2	294	21898680	1.34255e-05
contig-1048000002	31	129	0	0	6	774	21898680	3.53446e-05
contig-1016000001	31	135	0	0	2	270	21898680	1.23295e-05
contig-995000003	31	146	0	0	2	292	21898680	1.33341e-05
contig-1049000002	31	482	0	0	9	4338	21898680	0.000198094
contig-1017000001	31	419	0	0	9	3771	21898680	0.000172202
contig-996000003	31	146	0	0	2	292	21898680	1.33341e-05
contig-1018000001	31	134	0	0	2	268	21898680	1.22382e-05
contig-1050000002	31	161	0	0	10	1610	21898680	7.35204e-05
contig-997000003	31	377	0	0	11	4147	21898680	0.000189372
contig-1019000001	31	133	0	0	2	266	21898680	1.21469e-05
contig-1051000002	31	129	0	0	2	258	21898680	1.17815e-05
contig-998000003	31	145	0	0	4	580	21898680	2.64856e-05
contig-1052000002	31	129	0	0	2	258	21898680	1.17815e-05
contig-1020000001	31	131	0	0	2	262	21898680	1.19642e-05
contig-999000003	31	144	0	0	2	288	21898680	1.31515e-05
contig-1053000002	31	129	0	0	2	258	21898680	1.17815e-05
contig-1021000001	31	131	0	0	2	262	21898680	1.19642e-05
contig-1000000003	31	143	0	0	4	572	21898680	2.61203e-05
contig-1054000002	31	128	0	0	2	256	21898680	1.16902e-05
contig-1022000001	31	151	0	0	5	755	21898680	3.4477e-05
contig-1001000003	31	143	0	0	2	286	21898680	1.30601e-05
contig-1023000001	31	131	0	0	2	262	21898680	1.19642e-05
contig-1055000002	31	128	0	0	2	256	21898680	1.16902e-05
contig-1002000003	31	143	0	0	2	286	21898680	1.30601e-05
contig-1024000001	31	130	0	0	2	260	21898680	1.18729e-05
contig-1056000002	31	128	0	0	2	256	21898680	1.16902e-05
contig-1003000003	31	142	0	0	2	284	21898680	1.29688e-05
contig-1025000001	31	128	0	0	2	256	21898680	1.16902e-05
contig-1057000002	31	127	0	0	2	254	21898680	1.15989e-05
contig-1004000003	31	142	0	0	2	284	21898680	1.29688e-05
contig-1026000001	31	128	0	0	4	512	21898680	2.33804e-05
contig-1058000002	31	126	0	0	2	252	21898680	1.15075e-05
contig-1005000003	31	141	0	0	2	282	21898680	1.28775e-05
contig-1027000001	31	128	0	0	2	256	21898680	1.16902e-05
contig-1059000002	31	126	0	0	2	252	21898680	1.15075e-05
contig-1006000003	31	182	0	0	19	3458	21898680	0.000157909
contig-1028000001	31	128	0	0	2	256	21898680	1.16902e-05
contig-1060000002	31	126	0	0	2	252	21898680	1.15075e-05
contig-1007000003	31	141	0	0	2	282	21898680	1.28775e-05
contig-1029000001	31	128	0	0	2	256	21898680	1.16902e-05
contig-1061000002	31	125	0	0	2	250	21898680	1.14162e-05
contig-1008000003	31	140	0	0	4	560	21898680	2.55723e-05
contig-1030000001	31	127	0	0	2	254	21898680	1.15989e-05
contig-1062000002	31	124	0	0	2	248	21898680	1.13249e-05
contig-1009000003	31	139	0	0	2	278	21898680	1.26948e-05
contig-1031000001	31	127	0	0	2	254	21898680	1.15989e-05
contig-1063000002	31	124	0	0	2	248	21898680	1.13249e-05
contig-1010000003	31	139	0	0	2	278	21898680	1.26948e-05
contig-1032000001	31	127	0	0	2	254	21898680	1.15989e-05
contig-1064000002	31	122	0	0	2	244	21898680	1.11422e-05
contig-1011000003	31	139	0	0	2	278	21898680	1.26948e-05
contig-1033000001	31	127	0	0	2	254	21898680	1.15989e-05
contig-1065000002	31	195	0	0	2	390	21898680	1.78093e-05
contig-1012000003	31	138	0	0	2	276	21898680	1.26035e-05
contig-1034000001	31	127	0	0	4	508	21898680	2.31977e-05
contig-1013000003	31	138	0	0	3	414	21898680	1.89052e-05
contig-1066000002	31	120	0	0	2	240	21898680	1.09596e-05
contig-1035000001	31	126	0	0	2	252	21898680	1.15075e-05
contig-1014000003	31	137	0	0	2	274	21898680	1.25122e-05
contig-1067000002	31	119	0	0	2	238	21898680	1.08682e-05
contig-1015000003	31	137	0	0	2	274	21898680	1.25122e-05
contig-1036000001	31	126	0	0	2	252	21898680	1.15075e-05
contig-1016000003	31	136	0	0	2	272	21898680	1.24208e-05
contig-1037000001	31	125	0	0	2	250	21898680	1.14162e-05
contig-1068000002	31	313	0	0	5	1565	21898680	7.14655e-05
contig-1017000003	31	136	0	0	2	272	21898680	1.24208e-05
contig-1038000001	31	124	0	0	2	248	21898680	1.13249e-05
contig-1069000002	31	119	0	0	6	714	21898680	3.26047e-05
contig-1018000003	31	252	0	0	5	1260	21898680	5.75377e-05
contig-1039000001	31	124	0	0	2	248	21898680	1.13249e-05
contig-1070000002	31	119	0	0	2	238	21898680	1.08682e-05
contig-1019000003	31	134	0	0	2	268	21898680	1.22382e-05
contig-1040000001	31	133	0	0	5	665	21898680	3.03671e-05
contig-1071000002	31	119	0	0	2	238	21898680	1.08682e-05
contig-1020000003	31	134	0	0	2	268	21898680	1.22382e-05
contig-1041000001	31	122	0	0	3	366	21898680	1.67133e-05
contig-1072000002	31	118	0	0	2	236	21898680	1.07769e-05
contig-1021000003	31	134	0	0	4	536	21898680	2.44764e-05
contig-1042000001	31	121	0	0	2	242	21898680	1.10509e-05
contig-1073000002	31	118	0	0	2	236	21898680	1.07769e-05
contig-1022000003	31	133	0	0	2	266	21898680	1.21469e-05
contig-1043000001	31	121	0	0	2	242	21898680	1.10509e-05
contig-1074000002	31	117	0	0	2	234	21898680	1.06856e-05
contig-1023000003	31	133	0	0	2	266	21898680	1.21469e-05
contig-1044000001	31	121	0	0	2	242	21898680	1.10509e-05
contig-1075000002	31	117	0	0	2	234	21898680	1.06856e-05
contig-1024000003	31	132	0	0	2	264	21898680	1.20555e-05
contig-1045000001	31	120	0	0	3	360	21898680	1.64393e-05
contig-1076000002	31	117	0	0	2	234	21898680	1.06856e-05
contig-1025000003	31	132	0	0	2	264	21898680	1.20555e-05
contig-1046000001	31	119	0	0	2	238	21898680	1.08682e-05
contig-1077000002	31	117	0	0	4	468	21898680	2.13712e-05
contig-1026000003	31	132	0	0	2	264	21898680	1.20555e-05
contig-1047000001	31	118	0	0	2	236	21898680	1.07769e-05
contig-1078000002	31	116	0	0	2	232	21898680	1.05942e-05
contig-1027000003	31	131	0	0	2	262	21898680	1.19642e-05
contig-1079000002	31	116	0	0	3	348	21898680	1.58914e-05
contig-1048000001	31	118	0	0	2	236	21898680	1.07769e-05
contig-1028000003	31	131	0	0	2	262	21898680	1.19642e-05
contig-1049000001	31	118	0	0	2	236	21898680	1.07769e-05
contig-1080000002	31	116	0	0	2	232	21898680	1.05942e-05
contig-1029000003	31	131	0	0	2	262	21898680	1.19642e-05
contig-1081000002	31	115	0	0	2	230	21898680	1.05029e-05
contig-1050000001	31	117	0	0	2	234	21898680	1.06856e-05
contig-1030000003	31	130	0	0	4	520	21898680	2.37457e-05
contig-1082000002	31	114	0	0	2	228	21898680	1.04116e-05
contig-1051000001	31	117	0	0	2	234	21898680	1.06856e-05
contig-1083000002	31	113	0	0	2	226	21898680	1.03203e-05
contig-1031000003	31	130	0	0	2	260	21898680	1.18729e-05
contig-1052000001	31	117	0	0	2	234	21898680	1.06856e-05
contig-1084000002	31	113	0	0	2	226	21898680	1.03203e-05
contig-1032000003	31	130	0	0	2	260	21898680	1.18729e-05
contig-1053000001	31	117	0	0	2	234	21898680	1.06856e-05
contig-1085000002	31	112	0	0	2	224	21898680	1.02289e-05
contig-1033000003	31	130	0	0	4	520	21898680	2.37457e-05
contig-1054000001	31	116	0	0	2	232	21898680	1.05942e-05
contig-1086000002	31	113	0	0	16	1808	21898680	8.25621e-05
contig-1034000003	31	127	0	0	4	508	21898680	2.31977e-05
contig-1055000001	31	115	0	0	2	230	21898680	1.05029e-05
contig-1035000003	31	127	0	0	2	254	21898680	1.15989e-05
contig-1087000002	31	112	0	0	2	224	21898680	1.02289e-05
contig-1056000001	31	115	0	0	2	230	21898680	1.05029e-05
contig-1036000003	31	125	0	0	2	250	21898680	1.14162e-05
contig-1057000001	31	115	0	0	2	230	21898680	1.05029e-05
contig-1088000002	31	112	0	0	2	224	21898680	1.02289e-05
contig-1037000003	31	124	0	0	7	868	21898680	3.96371e-05
contig-1089000002	31	111	0	0	6	666	21898680	3.04128e-05
contig-1058000001	31	284	0	0	13	3692	21898680	0.000168595
contig-1090000002	31	110	0	0	2	220	21898680	1.00463e-05
contig-1038000003	31	124	0	0	3	372	21898680	1.69873e-05
contig-1059000001	31	113	0	0	4	452	21898680	2.06405e-05
contig-1091000002	31	110	0	0	2	220	21898680	1.00463e-05
contig-1060000001	31	113	0	0	2	226	21898680	1.03203e-05
contig-1092000002	31	110	0	0	2	220	21898680	1.00463e-05
contig-1039000003	31	123	0	0	2	246	21898680	1.12336e-05
contig-1061000001	31	113	0	0	2	226	21898680	1.03203e-05
contig-1093000002	31	109	0	0	2	218	21898680	9.95494e-06
contig-1040000003	31	122	0	0	4	488	21898680	2.22844e-05
contig-1062000001	31	113	0	0	2	226	21898680	1.03203e-05
contig-1094000002	31	108	0	0	2	216	21898680	9.86361e-06
contig-1041000003	31	122	0	0	2	244	21898680	1.11422e-05
contig-1063000001	31	129	0	0	15	1935	21898680	8.83615e-05
contig-1095000002	31	108	0	0	2	216	21898680	9.86361e-06
contig-1042000003	31	169	0	0	12	2028	21898680	9.26083e-05
contig-1064000001	31	110	0	0	4	440	21898680	2.00925e-05
contig-1096000002	31	108	0	0	2	216	21898680	9.86361e-06
contig-1043000003	31	120	0	0	2	240	21898680	1.09596e-05
contig-1065000001	31	110	0	0	2	220	21898680	1.00463e-05
contig-1097000002	31	108	0	0	2	216	21898680	9.86361e-06
contig-1044000003	31	120	0	0	4	480	21898680	2.19191e-05
contig-1098000002	31	108	0	0	2	216	21898680	9.86361e-06
contig-1066000001	31	220	0	0	4	880	21898680	4.01851e-05
contig-1045000003	31	119	0	0	2	238	21898680	1.08682e-05
contig-1067000001	31	109	0	0	2	218	21898680	9.95494e-06
contig-1099000002	31	107	0	0	4	428	21898680	1.95446e-05
contig-1046000003	31	119	0	0	3	357	21898680	1.63024e-05
contig-1100000002	31	107	0	0	2	214	21898680	9.77228e-06
contig-1047000003	31	118	0	0	2	236	21898680	1.07769e-05
contig-1101000002	31	106	0	0	2	212	21898680	9.68095e-06
contig-1048000003	31	117	0	0	2	234	21898680	1.06856e-05
contig-1102000002	31	106	0	0	2	212	21898680	9.68095e-06
contig-1049000003	31	115	0	0	2	230	21898680	1.05029e-05
contig-1103000002	31	105	0	0	2	210	21898680	9.58962e-06
contig-1050000003	31	115	0	0	2	230	21898680	1.05029e-05
contig-1104000002	31	105	0	0	2	210	21898680	9.58962e-06
contig-1051000003	31	115	0	0	2	230	21898680	1.05029e-05
contig-1105000002	31	104	0	0	2	208	21898680	9.49829e-06
contig-1052000003	31	123	0	0	4	492	21898680	2.24671e-05
contig-1106000002	31	104	0	0	2	208	21898680	9.49829e-06
contig-1053000003	31	114	0	0	2	228	21898680	1.04116e-05
contig-1107000002	31	104	0	0	5	520	21898680	2.37457e-05
contig-1054000003	31	112	0	0	2	224	21898680	1.02289e-05
contig-1108000002	31	103	0	0	4	412	21898680	1.88139e-05
contig-1109000002	31	103	0	0	2	206	21898680	9.40696e-06
